ASV_ID,Domain,Phylum,Class,Order,Family,Genus,Species
43923e4bec755c95e64d823aae42f81a,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,,
9bc433a54ccb72ea784e01c85138cd15,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,
4e2a710df9e3c1be80939a2dfac11b9f,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,uncultured_rumen
bd51dd307080d3f9e1274625e4e5aca3,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,gut_metagenome
5bea40ffcfa6a90daf4e591620d6ec0c,Bacteria,Verrucomicrobiota,Lentisphaeria,Oligosphaerales,Oligosphaeraceae,horsej-a03,uncultured_bacterium
0a9df4773817ac64a9f8d2aa45551f36,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
7a62fb72905e152f22c18c361864eae1,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,
a897caa26021dd9175fc26a90c364845,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
a753033461ee6b20ff79d287e1a1c3ac,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
d87137dba9d659acbafe4005f26ef800,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium
4629efcc357aaf8e93b6e6057186f9dd,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Sphaerochaeta,uncultured_rumen
05082c4a2cf78d4c0136a5cc5a20f31e,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
1fc26597853472bef31e1501cc501cd2,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,uncultured_bacterium
02ab2c9d898ceeca77bd9e8e25432f29,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium
8b79ef7896ce6ee63457f222be4f2cee,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-004,uncultured_bacterium
12b881d60623876cfa143df416d2f0e3,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,Gastranaerophilales,Gastranaerophilales,uncultured_bacterium
20cc2e30913acff129756e3a50203638,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
5d62a5910edb9177ea499fad5d7517ce,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium
e902912d24a76f9b8f9ddfc167c59662,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Colidextribacter,
3c2a5a65b0d6547716ffd95c906c5ba1,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium
a0659460390391a996f4bd77164fdf7c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,
73b931e13ee005757bc4cbfa5115b9d1,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,uncultured_bacterium
858edb7d802934b5956bd3dd387deeca,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,uncultured_bacterium
d69fa4ee6e299f31203c3cb1d8b4058d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,
a18232d838beef7d2c9f655d317becb1,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,[Anaerorhabdus]_furcosa_group,uncultured_rumen
ea2be8b0134c4dd13e8fc2b145b0cb27,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,
3e5914b0eb0b10e1124fc461bbef8748,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
6ca3716e465d2651194eabacd8e5cdac,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,UCG-004,uncultured_bacterium
92834549b9420804582bc2c95b5218ad,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,
b2417a1d92a41f3a433950e921d7ced7,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,uncultured,uncultured_bacterium
4e6a280215b453677688a7038e973883,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
dc5994cacfb2d1a8c069845a0ea47a66,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium
a1a22fd3cd52f913d91bd9032f163556,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,
94d5ab282a874dd383df9a80f5f242da,Bacteria,Firmicutes,Clostridia,,,,
838e5ba39c16c5dce148026bd003644c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,uncultured_bacterium
3cfa079a772dc89308da5dabb111c78b,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,[Anaerorhabdus]_furcosa_group,uncultured_bacterium
d5d5dc28fe1a8b0a396e6b9cd89094a8,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium
10d49953c2bf90adc2b6ca2fcd312f51,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Candidatus_Saccharimonas,
16cc357b4c162b1bc873307cdf055580,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,
642805dbb2605cd3eff23070a8c05e71,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,
10e83d2546885e9f34fc34f22dedbc96,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
9e92c32afa24d3af0811fbeb8ee9522a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,
0fd4b1cf5e8749b6e8a9469f941c8c9d,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,
7a99d116eeebb0f73122605cf31f6681,Bacteria,Firmicutes,Clostridia,,,,
05b311f70d6a5b819110a4b12a467634,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,[Anaerorhabdus]_furcosa_group,uncultured_rumen
cd2f7ef5f1464a3ad77d8370d5a6def3,Unassigned,,,,,,
3ebddea09345dab45f8fb52ab22833d1,Unassigned,,,,,,
62eb588f875cbf1e3a6d61bd0ab45a27,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Sphaerochaeta,uncultured_rumen
4308ffe6ccf67dafa720ae2d51e2b831,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family_XIII_AD3011_group,
449c79692e452bcd61e2d64af8da9617,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_UCG-006,uncultured_rumen
8588826ffb9febb2c7d01887c1758f46,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,uncultured_rumen
0820ed2a4bf8caf120eb47fc92fbdca6,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,uncultured_rumen
d0aab031f9dcddfcb7eb4a4eff56e645,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,uncultured_bacterium
be52c7038b84c3f9c298b1a9250bd3c3,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,UCG-004,uncultured_bacterium
4686963642857600d6b3af8f62a37581,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,uncultured_bacterium
64a689582d907e6026e367f79d70d6dc,Bacteria,Firmicutes,Clostridia,Oscillospirales,uncultured,uncultured,uncultured_bacterium
6ae3a572db6505d0d8257e9a438185ca,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
d0dd50fe7201be4a431761b7c93b3144,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium
d71d9ef2c045439376e126f2b690b8fe,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Colidextribacter,
80089ecf0225241f82bb14ff17c81642,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,
cb8c07ec1504ccec79e85fde9292ea7a,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,
1c86f4980ff87d5fa33875739827b33a,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,uncultured_bacterium
3d4d84a4a58bfb6f79e5fa6465d6aab1,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,uncultured_bacterium
7f5cd617269906016ddbac101c44fa2a,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_UCG-006,uncultured_rumen
c96cca5bee4673449f57a7b29166415d,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,uncultured_bacterium
a6b9fe0cb25f6cbb9412924c465dba90,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_UCG-010,uncultured_bacterium
3302543d7a389596e634ed3d94fad7b2,Bacteria,Firmicutes,Clostridia,,,,
3ba1d62b1eb7a22524d0190cf611a4a9,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium
65073d086f4e4359cde4ce5041d3e703,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,UCG-004,uncultured_bacterium
c159fd79f61f29bab7308544cac000ee,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,,,
5e453dda7fff774b124129a2e87e5669,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,
2f093ebdf08d77ad6b06d8a03cc56210,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,,
b8a1090d08c4f5528a49cccb3c6316c9,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,uncultured,
ba4da4cc0c38519921f4068b7208d534,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,,,
c50420ddf29e152558ad216104323afe,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,
22d4e81846d00775767c623f0cac5c6f,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,uncultured_bacterium
a8c648dc13eb97a69e1ac9943def1697,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,
39437e10ad30994171c23503d5684e75,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
81cbc8c164f080e8181df654c9687230,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
057099659815c05628536aa44d641a29,Bacteria,Firmicutes,Clostridia,Oscillospirales,,,
0dd0b7949586d66453e8b4b8bd700aa3,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium
252f5b53785b61e61c54f94984d871b7,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,,
c99c7ea671fa25c6a9b59328914d5980,Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,,
5b513bf2c24e2c000d5b185426dc15b6,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,uncultured_bacterium
75c5398187c968dccd292287d9ad17df,Bacteria,Firmicutes,Clostridia,,,,
97e92eeb3376ec776a75a4a16da6b108,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
789ce7dcf004fed803509f189a464bb7,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium
4f35c072bb5c4a0924245679364594ca,Bacteria,Firmicutes,Clostridia,,,,
53f214edae5a6bdaefd683049d00b222,Bacteria,Firmicutes,Clostridia,,,,
f200b869a632a70a8de927399345ebe7,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,
79c5c83807fde15ba7c11982fc556367,Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,
0b131314107d9c801a929730d142830e,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
90d99ede36d8a3c1b810f5ef6f0c519e,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,
0c38f51a029ed30ce364e4f5698c9a97,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Candidatus_Saccharimonas,uncultured_rumen
62ae49f72af9c22afaf1f1b7d56fb694,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,
afd14391f52169040448d18392db7d2d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,
70cbbf6f7df3d142bb997297e046f84d,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,
c48f6926a97faa7cfd69bc1f6ffc856e,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
5b03228d3b67230ae9cba154af214d75,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
79d006ba0255b4f7a42095595b4149a2,Unassigned,,,,,,
b2d5f461aa90af13faa42a070e324635,Unassigned,,,,,,
f48e6ca7426dc35c6d020b65c0b0c7c0,Unassigned,,,,,,
6eb6b433edfb00db0e5a05fafd304d75,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_piscium
3dc8bafb599af82849025fe3b0b90a55,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,,
0aa72bc1d8ca759439b58933b5c1e3ce,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,
561eaa59cf8dc9f22598e41e279289c7,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
581d27d30d401d802fab138f3942ac18,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,uncultured_bacterium
2fce98681802cc1c8aec44675b6dd369,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
c77a1870d0c5c9618f71b6453a4cf0dd,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
3e19a3d13227b94da7c65ba4572b4fe3,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_UCG-008,uncultured_rumen
2d92f56d6482c871a369af673468cb3c,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,
285ad27e537f73067c244774ecd20c16,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,uncultured_bacterium
35f381f4e58901b2e9c3c4e6a79c633e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,
c0a1d093b9b417baa6984799bbf3bd00,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
8e8830684759087c298430da9f616f99,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_RF16_group,Bacteroidales_RF16_group,uncultured_bacterium
1a56dbc54d755de0d5163fa56afcadd4,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
946a9eb8b031c6f2e057a1139ba4914b,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,p-251-o5,p-251-o5,uncultured_bacterium
7a959462f65537e266c23856fc1854d8,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Eubacterium]_hallii_group,uncultured_bacterium
f21679dacecc27729dbd8cc1203a44f9,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family_XIII_AD3011_group,uncultured_rumen
9ff02fab843432605a17ff3c0488da4a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,,
1ebf609683454b375516b20c8c5cfe2d,Bacteria,Verrucomicrobiota,Lentisphaeria,Oligosphaerales,Oligosphaeraceae,horsej-a03,uncultured_bacterium
562e5ee7b88c8d74a3d8ae29fad19fd9,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,
841c847c5e152d75ed8f1acaf55b3b98,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium
4d1186bc62f3f522093309c759cda30f,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
d8c824fa830faae86746591bdd3514af,Bacteria,Firmicutes,Clostridia,,,,
75f0370495d8cd796a82634b147fb3b8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,
d8e14962cfbd8938bb9e32d3c27dfea0,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_rumen
e619dd66e2c7d7709dee167c2ac4ad3b,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,Victivallaceae,Victivallaceae,
afff463fcc2a39c02d7523ff44531a75,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
dcc5812f7b14f3678ea26772b53f23c2,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,uncultured_Prevotellaceae
5b6fca3a256763781aa07070ea2e3420,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,p-251-o5,p-251-o5,uncultured_bacterium
328b75fb747191ad2da1a2ed82172915,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium
ec51204548866421a203e33260bf3711,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK4B4_group,uncultured_bacterium
3d0aad374fbcfc540da226c6aa430873,Bacteria,,,,,,
cf362d7047c467c90454656d76269ea0,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,uncultured,uncultured_bacterium
ad3a58e626e225e21a0160381e9c5290,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,uncultured_bacterium
a3d950e4e9bc33da6bb27874be3f6a2d,Bacteria,Firmicutes,Clostridia,Oscillospirales,,,
12795c18bf855cd0541632cc82e32051,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Sphaerochaeta,uncultured_rumen
a4cf2864b04929408df1c9b2c9af953e,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,
1135883fd81f1dc798fbe5cda82f0d3a,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,Gastranaerophilales,Gastranaerophilales,
d252763e3cb2e001d579dc8d25f23abc,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,bacterium_AC2043
c1e0cb09efb23b47ba351bdf2555653b,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,uncultured_bacterium
9d79b85f3e2d745e01366349fa19f902,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerosporobacter,
7fe9938a99f05cf8ecbb650d2cf14018,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
a470d81e15064a24a72193f992989c6f,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,[Eubacterium]_nodatum_group,
1dbc06bf6fa4c92e84a058c5ee47bc82,Bacteria,Firmicutes,Clostridia,Oscillospirales,,,
4eb5ce96f895bc1efd020cfc7d9f3d6a,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium
b755eec53a093b7f34680eb30a899fe4,Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,
0bc0f7bbe162f13106d8b24bde57a301,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,
58013562aa42fa30375acc62300062d2,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,
1fba33474df36120d387c19dd118bd48,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,
515af3d40f6f71804f9627c79e93d313,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,uncultured_bacterium
d3af433a658081527e760c525fc103aa,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,uncultured_bacterium
46d6124115ec2550ea6eb53da09d679e,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium
dd3ee71d8935dd0c6e225076baaa6712,Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,Ruminiclostridium,uncultured_organism
81dfec1274a8e8a6d925cd1e4d0d7228,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,
b2ccebc7bdfe60d65f37435f9e23937d,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae,uncultured_Bacteroidales
c26ef15fb4f5536802d4d48e0ddbddee,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae,uncultured_Bacteroidales
d0b5360354698abfff201d9bee88e667,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
439418d4f10937b2492143c7d020f9b8,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria,
72f98c9ab52a0f6a93474315013135d1,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,
ba311cc46db4e7b57ef6ce0299ef7807,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,,
570b40147d923456d3fd7c65a032a1ab,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Enterorhabdus,uncultured_bacterium
4011eb37490e8cb3ae180c389ace2920,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,uncultured_Clostridiales
b3b60d1a07614bcfaeaef311d0d6f1d7,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,
8b8ef6d7f333e7b59b1bd04e2b11adfd,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,[Anaerorhabdus]_furcosa_group,uncultured_Erysipelotrichaceae
914f2d9a0c9bbf14fb5b2f5b35f94da7,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,UCG-004,uncultured_bacterium
3c6f125d13574f51770d06de0e5a66b6,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-001,uncultured_bacterium
f2c3431acb9ae16578b91de22570df78,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
846270fa6ceb11c5e739e79cd9f69587,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
2650a004f6b9596dfef084f1f84666be,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,gut_metagenome
4e82c6607d420ec8b06e56756308d647,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,,
e6db26fa4f59f4879f9827340ed5a149,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
d1b9cd03d7e81f6a3f02b042e1b0f274,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,V9D2013_group,
ffa2ed7d01e2cc1052dda8c2eff4ea03,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,
ebc2a11a75273d7950cc78afc5da252f,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,
5843012c3eee31efde78271681925942,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,
28b8a8a29b50cbb409b2189592e7afcb,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,
b8a171db2ca0bf836910ffcfbf4badc3,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,UCG-009,uncultured_bacterium
3be82e97d50d14671767c889a5a26ec6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,uncultured_rumen
64aa7b9b3ae6a26ae5ddabb29869f0b9,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,
242873bf7e84837911df4c9c6fec5394,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,
7d9f337a6088c000ca6ac99781f23227,Bacteria,Firmicutes,Clostridia,,,,
4e3c80ac7789f4251c330d402caa974e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,V9D2013_group,uncultured_bacterium
d18af942d76f18711def6646c2dfd1dc,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,,
ab6342c4c2fe775653abee71d5ff3c86,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,Victivallaceae,Victivallaceae,uncultured_bacterium
698b1d2af645c5f4348ccc62a8e52ab5,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Erysipelatoclostridium,uncultured_bacterium
2efaf200fb856534b375f2c4b2404c62,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
588b43a6be1049bf7c320caa37268b0a,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,uncultured_bacterium
4f9d72b13f84ba8c9ed0fe7e2e1b9865,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,p-251-o5,p-251-o5,uncultured_bacterium
1d374cc6ec4b1196fe0978b9c79a0d5e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,
87b97e6e49f2013a362cba0f62db1d2e,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,uncultured_Prevotellaceae
8925c1f5130db80b0dc59a10d8a14b96,Bacteria,Firmicutes,Clostridia,Lachnospirales,Defluviitaleaceae,Defluviitaleaceae_UCG-011,uncultured_bacterium
