ASV_ID,Domain,Phylum,Class,Order,Family,Genus,Species,Confidence
0077bee794e03eddab3ca88d76b4032b,Bacteria,Firmicutes,Clostridia,Lachnospirales,Defluviitaleaceae,Defluviitaleaceae_UCG-011,uncultured_rumen,0.996416134
22e83967a37a09e07c9af037153653a0,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999664072
3d5e8838c057031b4a3b09691c4d3f27,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Incertae_Sedis,uncultured_bacterium,0.970067308
ce4e6d69636db04f2a9aaa0c27749fb1,Bacteria,Firmicutes,Clostridia,,,,,0.99937672
e99fbea22af65a4b4782bd3c74f31355,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,,,0.997346284
5ebd2ca05b2deb4020dad929fc38673f,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,p-1088-a5_gut_group,,0.999860239
4e8c6935960e4d65e0abf9d47d7af6e7,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,0.877411892
f6f81dff5ce22c4f46df9e513dbfe42e,Bacteria,Firmicutes,Clostridia,Oscillospirales,,,,0.805567794
953f3e477f0951f9f413beb2ce3c8d81,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Breznakia,uncultured_bacterium,0.784052571
94bc93f0bb8ea7d12487f9b8e9efb426,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,uncultured_bacterium,0.7860096
0a56aecdf10972ab85f01b98f4a50498,Bacteria,Firmicutes,Clostridia,,,,,0.978872872
19e7f2e79a2c356cc781f76bdf1b7174,Bacteria,,,,,,,0.999993175
4d88969ddc445968f3bddf830b2e5f05,Bacteria,Firmicutes,Clostridia,,,,,0.999688747
6802201ce0a9a38fad1387f58480c80e,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,,,0.818730026
69025c6b5a71fb505b9c0eb501d585e4,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family_XIII_AD3011_group,,0.739544203
267895f34ae91868ab024e311e970ca7,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,,0.999726113
92fc1ab37d84a8398eba018a219f5b1e,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,uncultured_bacterium,0.740920373
e8e966308dd39843ff1b965673462c45,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,UCG-009,uncultured_bacterium,0.987210284
7bb666f05b3a7b04c8140b59eab8e995,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,uncultured,uncultured,uncultured_rumen,0.950133225
32398f660589789591b78316837b1986,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,uncultured_bacterium,0.840514147
226d8a3de331935f62e39109af0bb01b,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,0.966172668
ca76cc05191abd661d492f1b68f5a74e,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.997582524
c324be6266004ced5dba6cefeaff7df4,Bacteria,Firmicutes,Clostridia,Oscillospirales,,,,0.737972649
a6d41b6f104c88cf7c346d03c608b45d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,0.944949797
f7c9c1d5b72bd161f134fd8795c062d3,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.949982279
b31a86c0cd27909b824b9000bb97717a,Bacteria,Firmicutes,Clostridia,,,,,0.998143703
c34cf6b0442bf8c30e50802e80f27750,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.988189954
10584679e72a24df6b0059b0dc9dc74f,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_bacterium,0.802098019
462d0faee91d302e99336c64f5615555,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio_dextrinosolvens,0.750475571
b7abe9799910827f1e3199c00d145aee,Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,uncultured_bacterium,0.876635076
2ec1ffb53d9988a10d5f9d42ab491b87,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_bacterium,0.860104196
48af7d541783a2dd728534498c45c7a4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.997579255
875c5981592c76915a86b12b6e55ea07,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,,0.800713642
d246225375a51ba93f4d84021000cda4,Bacteria,Firmicutes,Clostridia,,,,,0.991633742
9f1818e5a811dbcb993f1d2b574a2fbe,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,Gastranaerophilales,Gastranaerophilales,uncultured_bacterium,0.816403081
cf6ef11fc338ba1ca4e087374e43bead,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,,,0.997240992
84a6155c788528d02b5fd892c2aeeda6,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.997851138
9b0bd68cde31466f6ef95be6d2f4008e,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,,,0.706826634
88fd7723d7d3696c9bda76f6f0d7120a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,uncultured_bacterium,0.908731943
50e44448d122601a7960746343f5437d,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,uncultured,uncultured,uncultured_bacterium,0.863593645
da11411a23c39898c293a065f524e54c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Candidatus_Soleaferrea,uncultured_bacterium,0.714084663
9e224184389cbc843d869c1b25c0ad2b,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,uncultured_bacterium,0.948615031
22cba97b965f2ee2c281e1d773c40e92,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Candidatus_Saccharimonas,uncultured_bacterium,0.813237581
b44a0b2adf7d84a6a6f157683c26f6e7,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family_XIII_AD3011_group,uncultured_bacterium,0.723858715
f200b869a632a70a8de927399345ebe7,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,,0.999844249
e7038b79cc8a2f9e24bd7b70a1c68caa,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,,0.801375837
654aef56c4430f402b23b9b4ab02589b,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,,0.999999856
20a4c38b23cd570c51b5a125296079ca,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.972072535
8cd2835b9484259cededde256018651c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,UCG-009,uncultured_bacterium,0.996481478
e87c4364ab306ca95ff40462d6385787,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,uncultured,uncultured_bacterium,0.852685781
8f314f97d1cd4aac1767b7787da7fafb,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomethylophilaceae,,,0.999999948
5a92f1f811f36d12e6ce54064ff1f2ec,Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,,0.999968905
9fc0079d73dbc57cf481ca5ba9f6e0f2,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium,0.716127522
9642c2221c0db54108d45041e4e1c558,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,uncultured,uncultured,uncultured_bacterium,0.739757948
6a27eba4279edf9c80a3ba93564a8f2b,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,uncultured_bacterium,0.839065716
89f1758a31ebc1fd08af506dac4fec36,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,,0.935788949
4f35f84fe761ffe3f12ba6bde630e45e,Bacteria,Firmicutes,Clostridia,Oscillospirales,,,,0.999265174
22d3984036c9ebdd9ab6721561f82b02,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae_UCG-009,uncultured_rumen,0.998220663
a238673de3a858831ee6a38982e75cb4,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,0.705289593
18691d0c0577f1ddb37d27e858aa9b8d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,,,0.92433931
1ca48406f10a031fda659a01769e33c3,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,,0.999846082
b107b6219722d5eb55a3cd65cf0139c5,Bacteria,Firmicutes,Clostridia,,,,,0.998948833
eff1320a54c454984428d3f9ebef40b9,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Mailhella,uncultured_bacterium,0.86306236
5be68034f3f46f05c8823aef84eab3e3,Bacteria,Firmicutes,Clostridia,Lachnospirales,Defluviitaleaceae,Defluviitaleaceae_UCG-011,uncultured_bacterium,0.959355078
226562a5fec111aeb6bdd379939ff8fe,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,,,0.990764496
30d053044d22a6ca87a457faeb8a2e4e,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.952371006
8cd9a0821ad2926e1f41e321b50cf29b,Bacteria,Firmicutes,Clostridia,Oscillospirales,,,,0.742248839
b45035c84f92b19b6689d0bcb13573d6,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Candidatus_Soleaferrea,uncultured_bacterium,0.979172181
b1540e62ce49e2e32dfc9d9a586e7a5b,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,,0.986776174
e8e64f5e886a369f7f3d885297aab65b,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,,,0.985056128
c3d075bd4eaa5ff2967cd85b7326a0a5,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,uncultured_proteobacterium,0.915312406
5d174d3e2e5efc5976e527277f75b9c8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,,0.987992826
b637e9955470f49fd8fafb0fe0374dfb,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,,0.976578139
f9f57b33581537657955e81a4d4c6e67,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,uncultured_bacterium,0.739742555
935aa61c76162e7865fb454968a7563d,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,,0.99014691
5c88e7fba0ed43d4d42c4e9af2572adf,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,0.981270896
83afae4cac02521726ed15dd4f4597e9,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,,0.99962337
979b20fe4e91233ebd63078a894c7e0e,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,0.999937522
97695529a918e944e6c63e0d25f04a17,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Verticiella,,0.996452831
3c71fe28f8697c1ea46f8b1a2080ac57,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,uncultured,uncultured_bacterium,0.983301737
e4b80921fb78d607bed0c155c2a9d2a7,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcales-Tissierellales,Tissierella,uncultured_bacterium,0.816107792
dcdfa5f8d25b61e50c4ecc0869b7c784,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,LWQ8,uncultured_bacterium,0.809866851
72fe850bb8a0ec43e302f972b538578a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,,0.995295979
a8af49839cf0e5b27e462382d7ac9721,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,uncultured_bacterium,0.955052213
8601c20cb1e20d1799db505503fafbc7,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,0.999999834
16ff0d4d497f91e347c5f0cdebc54f78,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,,0.999999999
24b605aa0c0a69d50cb241939680f6f8,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.998199323
e36b1c48c504e6c36f450064d55b1b27,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,Gastranaerophilales,Gastranaerophilales,,0.999808164
477d4040c615c000812939f7db32abc6,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family_XIII_UCG-001,uncultured_rumen,0.959460035
d2b792324df1333f9e71b344ce4f8d59,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,Gastranaerophilales,Gastranaerophilales,,0.999982625
73ae96968875410048cd1339aede477f,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,,0.896083667
634ddc6943200685bed90bb874dbc8ee,Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,uncultured_Erysipelotrichaceae,0.74228478
c82505d0f906656e71b27c34bfe2ee38,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,uncultured,bacterium_endosymbiont,0.731853255
5b2b9a70971afee17cda7f9ff7c91a63,Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,human_gut,0.932733031
9c5cd2ddcddc321a025a6a7142d741bc,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella,,0.999484285
69646ae5d17cd924d95b236e9ec8baef,Bacteria,Firmicutes,Clostridia,Oscillospirales,,,,0.956239855
9b51ffcd16b28d4286a41a08746582e0,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium,0.793600363
49b54c47eb4bfe669f900bdf35b99641,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,,0.834152126
479ed094740dde697bb0b6b34bfd2587,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,0.924987975
b067303fbb7480da574deb84cca63cd8,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum,,0.780888543
addd0731e44f4077d50b12c67ff491d0,Bacteria,Firmicutes,Clostridia,,,,,0.976698384
e58f919ce62c4caae832d46b32781b10,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,,,0.999129291
1a737536b486ab2c4a36522895ce16ab,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082,,0.989647256
e806330f9f1927731eed72a6704adf79,Eukaryota,Parabasalia,Hypotrichomonadea,Hypotrichomonadea,Hypotrichomonadea,Trichomitus,Trichomitus_batrachorum,0.880288557
5c478adc0ebb1db583f600826aff441e,Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,uncultured,unidentified,0.994314023
3eb25e273aa32749b5373a0353a34697,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999955664
611e9c9242ca49080e0ad9a26f020ed6,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,uncultured_bacterium,0.846497474
3cf8ff835f82670f480684a7d2c045c7,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,[Eubacterium]_saphenum_group,uncultured_bacterium,0.791092964
a90de0c8790603ea1d682c21dae4cd13,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,0.775917296
34ffbd17f190c93431b2b68b4d33f3fd,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Incertae_Sedis,,0.707338246
dcb594d413864e23e1ce631be4351022,Bacteria,Firmicutes,Clostridia,,,,,0.99787891
83acd73c390689b26fada9613c12e441,Bacteria,Firmicutes,Clostridia,,,,,0.999581875
c2bcdfb3ff9f870a01e874459954d0ca,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium,0.756405157
365b7edb78164b14a34c2d88290ebf30,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium,0.91842196
9488eeb3b1c31b6f023b2c07c75179a5,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,,0.880336444
1852c8432d60191dce0d35b12b0df4a6,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,uncultured_bacterium,0.711230691
5140db8be251020157ac8cc4b5896d77,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,uncultured_bacterium,0.768907259
b266670d0970526b95e1200d7fda38de,Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,,0.999998075
e7c4ee4c8bb206fbc3bec16fc4dc85f8,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,,0.862825872
8a72d60cfd32c14b32b7535d56d4fd05,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Bouteloua_dactyloides,0.751954785
71c22bd0e16293bb06dc53f74482f44d,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.991599927
73c58d0da708d41045b0d7a36d2fa6c5,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.961403832
fac97885f810e4e04904f50d695b2f3b,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,,0.814009207
6ec078c315fa943ae64efcb2ee78aaf8,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.995446006
a37acda1e35bc170dd1542cea5d125d2,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999913986
3426ff6ed5791775a8ff5ab8863c3d5e,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.99421089
f0b185d2b4df56c9c6ef31c653ee5f47,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Eubacterium]_hallii_group,uncultured_rumen,0.99926906
f2e5cfbd02eaa197c41a68c125606d2f,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,,0.779209217
ee433b761a5803faf02c2b9283c88a2f,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.993250725
8637d0ed4db18bd0e0f28e4bf9aceec1,Bacteria,Firmicutes,Clostridia,,,,,0.93544297
287056921a55ddf0e6bf5a087f078008,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.938254278
48dcd76250fa53bcb78c44de43dfd4c1,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.99401114
1828be20d37ec0bc9096b571762c426f,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,uncultured_bacterium,0.928724878
1b5f417ad43af2f6f85cbec5f472b819,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.998647767
9bfc1859a8c1ddce4ed888d9b6d04296,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium,0.96746066
5139356b8866f1dfa6ecdf344c6ea66b,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,0.805714361
e6263e6bf0eb20376bf6e51e221ca478,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.966674295
355e7e49a36e9fc63953381b80e0c2e8,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,,0.955827891
39b6c1fc248e74edb9e39cab982aa765,Bacteria,Firmicutes,Clostridia,,,,,0.999916035
96797c33813144357137384333252692,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-004,uncultured_Bacteroidales,0.745911835
48e54b970f4f456694ac37d4f57f35b8,Bacteria,Firmicutes,Clostridia,Oscillospirales,,,,0.846721597
ddbe030961b3ed0290e719c7b115666f,Bacteria,Bacteroidota,Bacteroidia,,,,,0.763176929
3c6ae2e21fb38a8d30e298b3c92483ff,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,,0.81144462
b54b093777c699c92148ad79257e2f19,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Aestuariicella,uncultured_bacterium,0.999061012
a18232d838beef7d2c9f655d317becb1,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,[Anaerorhabdus]_furcosa_group,uncultured_rumen,0.999985364
39ca97c7f0e640ba9835f2fe4fb2479c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,,0.999180191
766d1bdf39a090400adbca1151f26b49,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,bacterium_AC2043,0.75883137
3fab845426b12a273a7b7e9c3e044d8c,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Antarcticibacterium,,0.999904292
9ee4d9628d75e3da6592edf2a82a7db8,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,,0.999946265
f56c177d95d73a32686796df1943a69b,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.991575748
0e63ad07a98a19859df0178388c75ac4,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,,0.976693952
a38607f2cb32393ac0f9af10da0268c9,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,UCG-004,uncultured_bacterium,0.994207258
e01660244bfa078a21ab515e2854cbc7,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,UCG-009,uncultured_bacterium,0.969991077
7b78b5f797f5a5fb5236b2b8d5036717,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium,0.746241608
0385ba6e31ad506e2ee3058edb1961c9,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,,0.985748715
0d843010b8ed5a4ba0b6489e82b11fd3,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium,0.940540588
5de5146d40352fa68a1b2e28d7309159,Bacteria,Firmicutes,Clostridia,,,,,0.999054664
b4c1ee96d98d049f79824b6d80e1ebfb,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Eubacterium]_oxidoreducens_group,uncultured_bacterium,0.760777916
11461580810cc76b941124457f6a1406,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Coprobacillus,uncultured_bacterium,0.732810105
7d10de40fb05de2a9e468401dfe9f5a5,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium,0.822951038
deecaf1955dedbc5f7494bb255d41821,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,uncultured_Ruminococcaceae,0.761650377
7d1974b143c2eea96b3ffe5dda9016b6,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Eubacterium]_oxidoreducens_group,uncultured_bacterium,0.805780812
1f6d260e258d2453f4c1c211802a9cd3,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured_bacterium,0.994075458
34ef6b6fcd35cad81c1693b588d42067,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,,,0.850224817
ccd82a10214df71591e428a49ce84dd9,Bacteria,Firmicutes,Clostridia,,,,,0.999959476
08576971e89bea578c655416428c974a,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,uncultured_bacterium,0.934583398
5accef90903c7302257da30f839374aa,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,uncultured_bacterium,0.742095853
469bd1f5711ec682802c0beb72d3020b,Bacteria,Firmicutes,Clostridia,,,,,0.99980589
367009599af3e913589eb7482df952ba,Bacteria,Firmicutes,Clostridia,Oscillospirales,,,,0.837384522
73c17afd55d3184a18012353007e133f,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,,0.960603059
4263cad01d7269a445f2fd7d7126fba1,Bacteria,Firmicutes,Clostridia,,,,,0.993813736
c4da1617f7bbc5fedd2210b5d7cef109,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,0.737413308
8fce9e2780edeb81d0264a30c26f7ced,Bacteria,Firmicutes,Clostridia,,,,,0.995489972
5b3e88cbd2ea655f2fd91fb552d33a69,Bacteria,Firmicutes,Clostridia,Oscillospirales,,,,0.745772804
a8f57c3fac01b9d63f0910faa88de6a1,Bacteria,Firmicutes,Clostridia,,,,,0.999960271
c4ba68957d32faf88386858e8329e83d,Bacteria,Firmicutes,Clostridia,Oscillospirales,,,,0.744943795
1d05190a8405d0b3b84e97633ba464f6,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.997758953
e889946f4777831164fee16bf95ee366,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.977166931
8d433aa33c66848e0fb084ea9165a5ed,Bacteria,Firmicutes,Clostridia,,,,,0.998661331
1bba7853bb43736268ca40f93c31aff7,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.800322746
2ab050f4247275618e19392769651ac7,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,SP3-e08,uncultured_bacterium,0.984724667
b8ddc3da703e416de347aa37c9ba8d4f,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium,0.864268069
1c1e69bc083126cb35a598fc1fcc0830,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Eubacterium]_oxidoreducens_group,uncultured_bacterium,0.867090173
402ad2c00e5b8046b7c84f778ce53744,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,uncultured_bacterium,0.938819925
9b908651d7b9bc7265a1abf0f22bb81d,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium,0.85932628
8b4655efcbdfc4de45e391ea95f2fad3,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.989141869
